completedTools;inputTokensLast;avgPerToolTime;taxRefAttrTag;graphicalResolution;toolLook;totalCalls;taxRefAttrColor;repetitions;totalToolTime;status;outputTokens;expectedRepetitions;repIndex;tax;taxRelProx;solutionChecker;taxRefSuperExtremum;totalTokens;inputImagesLast;toolPickObject;taxRelFloor;taxActDrop;taxRel;toolWalk;taskPrompt;taxRefGroupSimple;taxRefAttrPattern;taxAct;graphicalLighting;threadId;outputTokensLast;scene;taxRefAttrShape;objectIdentifier;taxRelArea;totalGenerationTime;failedTools;taskId;taxRefId;solutionCheck;model;taxRefTag;taxRef;totalTokensLast;inputImages;coordinatesType;toolsCount;inputTokens;stoppedTools;avgPerGenerationTime;toolDropObject;taxActPick;episodeId
4;6750;1424.5;;HR;0;5;;15;5698.0;Ended;157;15.0;4;;;C1;;33411;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep5;57;S1;;OPAQ;;16325.0;0;T10;;0.0;G4O;;;6807;5;ABS;4;33254;0;3265.0;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6750;1362.75;;HR;0;5;;15;5451.0;Ended;152;15.0;5;;;C1;;33406;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep6;52;S1;;OPAQ;;18421.0;0;T10;;0.0;G4O;;;6802;5;ABS;4;33254;0;3684.2;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6750;1321.5;;HR;0;5;;15;5286.0;Ended;156;15.0;6;;;C1;;33410;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep7;56;S1;;OPAQ;;23576.0;0;T10;;0.0;G4O;;;6806;5;ABS;4;33254;0;4715.2;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6750;1274.5;;HR;0;5;;15;5098.0;Ended;152;15.0;7;;;C1;;33406;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep8;52;S1;;OPAQ;;22151.0;0;T10;;0.0;G4O;;;6802;5;ABS;4;33254;0;4430.2;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6750;1413.25;;HR;0;5;;15;5653.0;Ended;156;15.0;8;;;C1;;33410;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep9;56;S1;;OPAQ;;15968.0;0;T10;;0.0;G4O;;;6806;5;ABS;4;33254;0;3193.6;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6782;1791.25;;HR;0;5;;15;7165.0;Ended;157;15.0;9;;;C1;;33443;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep10;56;S1;;OPAQ;;17646.0;0;T10;;0.5;G4O;;;6838;5;ABS;4;33286;0;3529.2;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6750;1468.25;;HR;0;5;;15;5873.0;Ended;183;15.0;10;;;C1;;33437;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep11;83;S1;;OPAQ;;17090.0;0;T10;;0.0;G4O;;;6833;5;ABS;4;33254;0;3418.0;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6750;1326.25;;HR;0;5;;15;5305.0;Ended;194;15.0;11;;;C1;;33448;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep12;94;S1;;OPAQ;;17650.0;0;T10;;0.0;G4O;;;6844;5;ABS;4;33254;0;3530.0;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6780;1703.75;;HR;0;5;;15;6815.0;Ended;180;15.0;12;;;C1;;33494;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep13;80;S1;;OPAQ;;23295.0;0;T10;;0.0;G4O;;;6860;5;ABS;4;33314;0;4659.0;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6750;1326.5;;HR;0;5;;15;5306.0;Ended;152;15.0;13;;;C1;;33406;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep14;52;S1;;OPAQ;;25175.0;0;T10;;0.0;G4O;;;6802;5;ABS;4;33254;0;5035.0;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6782;1665.0;;HR;0;5;;15;6660.0;Ended;191;15.0;14;;;C1;;33477;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-54-25]_rep15;90;S1;;OPAQ;;20963.0;0;T10;;0.5;G4O;;;6872;5;ABS;4;33286;0;4192.6;2;;S1-T10-C1-PL-HR-G4O-OPAQ-ABS
4;6800;1556.0;;HR;0;5;;15;6224.0;Ended;145;15.0;0;;;C1;;33525;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep1;32;S1;;SEM;;18461.0;0;T10;;1.0;G4O;;;6832;5;ABS;4;33380;0;3692.2;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1559.5;;HR;0;5;;15;6238.0;Ended;145;15.0;1;;;C1;;33525;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep2;32;S1;;SEM;;20625.0;0;T10;;1.0;G4O;;;6832;5;ABS;4;33380;0;4125.0;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1608.25;;HR;0;5;;15;6433.0;Ended;142;15.0;2;;;C1;;33522;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep3;29;S1;;SEM;;26720.0;0;T10;;1.0;G4O;;;6829;5;ABS;4;33380;0;5344.0;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1757.5;;HR;0;5;;15;7030.0;Ended;146;15.0;3;;;C1;;33526;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep4;33;S1;;SEM;;21316.0;0;T10;;1.0;G4O;;;6833;5;ABS;4;33380;0;4263.2;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1549.75;;HR;0;5;;15;6199.0;Ended;145;15.0;4;;;C1;;33525;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep5;32;S1;;SEM;;18617.0;0;T10;;1.0;G4O;;;6832;5;ABS;4;33380;0;3723.4;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1560.75;;HR;0;5;;15;6243.0;Ended;145;15.0;5;;;C1;;33525;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep6;32;S1;;SEM;;19946.0;0;T10;;1.0;G4O;;;6832;5;ABS;4;33380;0;3989.2;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1685.25;;HR;0;5;;15;6741.0;Ended;145;15.0;6;;;C1;;33525;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep7;32;S1;;SEM;;21700.0;0;T10;;1.0;G4O;;;6832;5;ABS;4;33380;0;4340.0;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1522.0;;HR;0;5;;15;6088.0;Ended;145;15.0;7;;;C1;;33525;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep8;32;S1;;SEM;;19744.0;0;T10;;1.0;G4O;;;6832;5;ABS;4;33380;0;3948.8;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1556.75;;HR;0;5;;15;6227.0;Ended;145;15.0;8;;;C1;;33525;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep9;32;S1;;SEM;;22026.0;0;T10;;1.0;G4O;;;6832;5;ABS;4;33380;0;4405.2;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1756.25;;HR;0;5;;15;7025.0;Ended;144;15.0;9;;;C1;;33524;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep10;31;S1;;SEM;;21435.0;0;T10;;1.0;G4O;;;6831;5;ABS;4;33380;0;4287.0;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1752.75;;HR;0;5;;15;7011.0;Ended;146;15.0;10;;;C1;;33526;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep11;33;S1;;SEM;;21107.0;0;T10;;1.0;G4O;;;6833;5;ABS;4;33380;0;4221.4;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1730.5;;HR;0;5;;15;6922.0;Ended;155;15.0;11;;;C1;;33535;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep12;42;S1;;SEM;;26355.0;0;T10;;1.0;G4O;;;6842;5;ABS;4;33380;0;5271.0;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1758.75;;HR;0;5;;15;7035.0;Ended;144;15.0;12;;;C1;;33524;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep13;31;S1;;SEM;;18259.0;0;T10;;1.0;G4O;;;6831;5;ABS;4;33380;0;3651.8;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1755.25;;HR;0;5;;15;7021.0;Ended;145;15.0;13;;;C1;;33525;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep14;32;S1;;SEM;;25941.0;0;T10;;1.0;G4O;;;6832;5;ABS;4;33380;0;5188.2;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
4;6800;1570.5;;HR;0;5;;15;6282.0;Ended;145;15.0;14;;;C1;;33525;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-G4O-SEM-ABS_[11-05]-[19-45-37]_rep15;32;S1;;SEM;;17606.0;0;T10;;1.0;G4O;;;6832;5;ABS;4;33380;0;3521.2;2;;S1-T10-C1-PL-HR-G4O-SEM-ABS
5;8858;1658.2;;HR;1;6;;15;8291.0;Ended;726;15.0;0;;;C1;;49570;2;2;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep1;78;S1;;OPAQ;;47428.0;0;T10;;0.0;S35;;;8936;11;ABS;5;48844;0;7904.666666666667;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
2;8294;1389.5;;HR;1;3;;15;2779.0;Ended;235;15.0;1;;;C1;;23067;2;1;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep2;3;S1;;OPAQ;;20767.0;0;T10;;0.0;S35;;;8297;5;ABS;2;22832;0;6922.333333333333;0;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
5;8847;1408.2;;HR;1;6;;15;7041.0;Ended;730;15.0;2;;;C1;;49734;2;2;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep3;61;S1;;OPAQ;;46396.0;0;T10;;0.5;S35;;;8908;11;ABS;5;49004;0;7732.666666666667;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
5;8900;1569.4;;HR;1;6;;15;7847.0;Ended;781;15.0;3;;;C1;;49929;2;2;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep4;59;S1;;OPAQ;;53643.0;0;T10;;0.5;S35;;;8959;11;ABS;5;49148;0;8940.5;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
5;8858;1735.8;;HR;1;6;;15;8679.0;Ended;729;15.0;4;;;C1;;49611;2;2;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep5;83;S1;;OPAQ;;43693.0;0;T10;;0.0;S35;;;8941;11;ABS;5;48882;0;7282.166666666667;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
5;8926;1809.6;;HR;1;6;;15;9048.0;Ended;794;15.0;5;;;C1;;49863;2;2;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep6;78;S1;;OPAQ;;47858.0;0;T10;;0.0;S35;;;9004;11;ABS;5;49069;0;7976.333333333333;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
5;8872;1590.2;;HR;1;6;;15;7951.0;Ended;750;15.0;6;;;C1;;49782;2;2;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep7;58;S1;;OPAQ;;44794.0;0;T10;;0.5;S35;;;8930;11;ABS;5;49032;0;7465.666666666667;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
6;8913;1589.1666666666667;;HR;1;7;;15;9535.0;Ended;847;15.0;7;;;C1;;56700;2;2;;;;1;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep8;75;S1;;OPAQ;;59085.0;0;T10;;0.0;S35;;;8988;12;ABS;6;55853;0;8440.714285714286;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
6;8917;1225.3333333333333;;HR;1;7;;15;7352.0;Ended;852;15.0;8;;;C1;;56768;2;2;;;;1;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep9;52;S1;;OPAQ;;56381.0;0;T10;;0.0;S35;;;8969;12;ABS;6;55916;0;8054.428571428572;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
6;8908;1628.3333333333333;;HR;1;7;;15;9770.0;Ended;852;15.0;9;;;C1;;56737;2;2;;;;1;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep10;79;S1;;OPAQ;;66333.0;0;T10;;0.0;S35;;;8987;12;ABS;6;55885;0;9476.142857142857;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
5;8877;1385.2;;HR;1;6;;15;6926.0;Ended;773;15.0;10;;;C1;;49937;2;2;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep11;76;S1;;OPAQ;;46385.0;0;T10;;0.0;S35;;;8953;11;ABS;5;49164;0;7730.833333333333;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
6;8987;1751.1666666666667;;HR;1;7;;15;10507.0;Ended;873;15.0;11;;;C1;;56821;2;2;;;;1;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep12;59;S1;;OPAQ;;57249.0;0;T10;;0.0;S35;;;9046;12;ABS;6;55948;0;8178.428571428572;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
6;8919;1267.3333333333333;;HR;1;7;;15;7604.0;Ended;886;15.0;12;;;C1;;56846;2;2;;;;1;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep13;74;S1;;OPAQ;;59396.0;0;T10;;0.0;S35;;;8993;12;ABS;6;55960;0;8485.142857142857;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
5;8897;1684.6;;HR;1;6;;15;8423.0;Ended;743;15.0;13;;;C1;;49686;2;2;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep14;56;S1;;OPAQ;;46061.0;0;T10;;0.0;S35;;;8953;11;ABS;5;48943;0;7676.833333333333;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
5;8848;1596.8;;HR;1;6;;15;7984.0;Ended;749;15.0;14;;;C1;;49758;2;2;;;;0;Pick the glass and place it next to the plate, then pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-29-25]_rep15;79;S1;;OPAQ;;46126.0;0;T10;;0.0;S35;;;8927;11;ABS;5;49009;0;7687.666666666667;2;;S1-T10-C1-PL-HR-S35-OPAQ-ABS
4;7149;1522.75;;HR;0;5;;15;6091.0;Ended;628;15.0;0;;;C1;;34676;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep1;65;S1;;SEM;;36016.0;0;T10;;1.0;S35;;;7214;5;ABS;4;34048;0;7203.2;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7159;1508.0;;HR;0;5;;15;6032.0;Ended;637;15.0;1;;;C1;;34726;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep2;64;S1;;SEM;;35541.0;0;T10;;1.0;S35;;;7223;5;ABS;4;34089;0;7108.2;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7182;1527.75;;HR;0;5;;15;6111.0;Ended;668;15.0;2;;;C1;;34707;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep3;72;S1;;SEM;;38817.0;0;T10;;1.0;S35;;;7254;5;ABS;4;34039;0;7763.4;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7169;1750.0;;HR;0;5;;15;7000.0;Ended;650;15.0;3;;;C1;;34751;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep4;67;S1;;SEM;;39924.0;0;T10;;1.0;S35;;;7236;5;ABS;4;34101;0;7984.8;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7221;1743.75;;HR;0;5;;15;6975.0;Ended;696;15.0;4;;;C1;;34844;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep5;61;S1;;SEM;;42296.0;0;T10;;1.0;S35;;;7282;5;ABS;4;34148;0;8459.2;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7150;1542.5;;HR;0;5;;15;6170.0;Ended;627;15.0;5;;;C1;;34699;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep6;63;S1;;SEM;;41616.0;0;T10;;1.0;S35;;;7213;5;ABS;4;34072;0;8323.2;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7154;1744.5;;HR;0;5;;15;6978.0;Ended;631;15.0;6;;;C1;;34685;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep7;61;S1;;SEM;;56816.0;0;T10;;1.0;S35;;;7215;5;ABS;4;34054;0;11363.2;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7157;1594.0;;HR;0;5;;15;6376.0;Ended;632;15.0;7;;;C1;;34716;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep8;61;S1;;SEM;;39942.0;0;T10;;1.0;S35;;;7218;5;ABS;4;34084;0;7988.4;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7150;1539.5;;HR;0;5;;15;6158.0;Ended;627;15.0;8;;;C1;;34681;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep9;63;S1;;SEM;;38466.0;0;T10;;1.0;S35;;;7213;5;ABS;4;34054;0;7693.2;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7177;1770.5;;HR;0;5;;15;7082.0;Ended;652;15.0;9;;;C1;;34673;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep10;61;S1;;SEM;;38289.0;0;T10;;1.0;S35;;;7238;5;ABS;4;34021;0;7657.8;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7208;1817.5;;HR;0;5;;15;7270.0;Ended;688;15.0;10;;;C1;;34954;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep11;64;S1;;SEM;;41354.0;0;T10;;1.0;S35;;;7272;5;ABS;4;34266;0;8270.8;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7172;1514.0;;HR;0;5;;15;6056.0;Ended;650;15.0;11;;;C1;;34696;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep12;64;S1;;SEM;;35441.0;0;T10;;1.0;S35;;;7236;5;ABS;4;34046;0;7088.2;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7174;1763.5;;HR;0;5;;15;7054.0;Ended;651;15.0;12;;;C1;;34667;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep13;61;S1;;SEM;;37623.0;0;T10;;1.0;S35;;;7235;5;ABS;4;34016;0;7524.6;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7195;1749.75;;HR;0;5;;15;6999.0;Ended;668;15.0;13;;;C1;;34762;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep14;59;S1;;SEM;;40347.0;0;T10;;1.0;S35;;;7254;5;ABS;4;34094;0;8069.4;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;7183;1527.25;;HR;0;5;;15;6109.0;Ended;660;15.0;14;;;C1;;34737;1;2;;;;0;Pick the glass then place it next to the plate, moreover pick the binoculars and place it next to the screwdriver;;;;PL;S1-T10-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-09-03]_rep15;61;S1;;SEM;;37789.0;0;T10;;1.0;S35;;;7244;5;ABS;4;34077;0;7557.8;2;;S1-T10-C1-PL-HR-S35-SEM-ABS
4;6784;1852.75;;HR;0;5;;14;7411.0;Ended;142;15.0;0;;;C1;;33438;1;2;;;;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;;PL;S1-T11-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[20-01-51]_rep1;41;S1;;OPAQ;;21120.0;0;T11;;0.5;G4O;;;6825;5;ABS;4;33296;0;4224.0;2;;S1-T11-C1-PL-HR-G4O-OPAQ-ABS
4;6968;1577.25;;HR;0;5;;14;6309.0;Ended;372;15.0;1;;;C1;;34500;1;2;;;;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;;PL;S1-T11-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[20-01-51]_rep2;59;S1;;OPAQ;;25477.0;0;T11;;0.5;G4O;;;7027;5;ABS;4;34128;0;5095.4;2;;S1-T11-C1-PL-HR-G4O-OPAQ-ABS
4;6989;2019.0;;HR;0;5;;14;8076.0;Ended;329;15.0;2;;;C1;;34390;1;2;;;;0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;;PL;S1-T11-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[20-01-51]_rep3;54;S1;;OPAQ;;24114.0;0;T11;;0.5;G4O;;;7043;5;ABS;4;34061;0;4822.8;2;;S1-T11-C1-PL-HR-G4O-OPAQ-ABS
